word	pinyin	rank	doc_freq	level	source
产权			103763		THUOCL
期限			102498		THUOCL
收益			102220		THUOCL
营销			102134		THUOCL
商务			101967		THUOCL
财富			99593		THUOCL
顾客			99546		THUOCL
发行			99502		THUOCL
财务			98448		THUOCL
账户			98305		THUOCL
投资者			98139		THUOCL
受损			97533		THUOCL
缴纳			96884		THUOCL
税收			96632		THUOCL
主管部门			95437		THUOCL
货币			94665		THUOCL
研究员			93228		THUOCL
基金会			92440		THUOCL
百分点			92342		THUOCL
物业			91610		THUOCL
特区			91388		THUOCL
等级			90805		THUOCL
日期			90222		THUOCL
企业家			85988		THUOCL
债务			85458		THUOCL
比重			84379		THUOCL
崛起			84150		THUOCL
代理			83939		THUOCL
调控			82856		THUOCL
协同			82491		THUOCL
业绩			81889		THUOCL
本土			81012		THUOCL
农产品			80792		THUOCL
数额			80330		THUOCL
收购			80160		THUOCL
租赁			80068		THUOCL
储备			79268		THUOCL
查获			78697		THUOCL
组合			78688		THUOCL
周期			77769		THUOCL
着手			77456		THUOCL
通讯			77199		THUOCL
证券			76141		THUOCL
恶化			75850		THUOCL
友谊			75401		THUOCL
责任人			75331		THUOCL
正规			75018		THUOCL
国际化			74559		THUOCL
流通			74519		THUOCL
奖金			74326		THUOCL
供给			74310		THUOCL
财政部			74243		THUOCL
信用			74087		THUOCL
备案			73378		THUOCL
捐款			72000		THUOCL
挂牌			70411		THUOCL
筹备			70317		THUOCL
下滑			70070		THUOCL
上月			69522		THUOCL
开发区			68969		THUOCL
赚钱			67360		THUOCL
个体			66861		THUOCL
市场化			66692		THUOCL
板块			66615		THUOCL
成交			66600		THUOCL
中介			66552		THUOCL
下跌			66515		THUOCL
涨幅			66023		THUOCL
太平洋			65735		THUOCL
受贿			65518		THUOCL
初期			64890		THUOCL
中小企业			62836		THUOCL
达标			62409		THUOCL
产量			62095		THUOCL
订单			61502		THUOCL
均衡			61422		THUOCL
存款			61000		THUOCL
经营者			60137		THUOCL
波动			59311		THUOCL
招商			58645		THUOCL
华侨			58607		THUOCL
审计			57923		THUOCL
电子商务			57188		THUOCL
股票			57149		THUOCL
份额			56823		THUOCL
遗产			56020		THUOCL
结算			55679		THUOCL
隔离			55292		THUOCL
业界			54352		THUOCL
国企			54248		THUOCL
促销			54072		THUOCL
签字			53592		THUOCL
垄断			53492		THUOCL
利率			53477		THUOCL
社保			53175		THUOCL
招标			52855		THUOCL
额度			52404		THUOCL
月薪			52357		THUOCL
租金			52160		THUOCL
合并			52121		THUOCL
定价			52095		THUOCL
低价			51915		THUOCL
进出口			51867		THUOCL
发改委			51662		THUOCL
反弹			51645		THUOCL
欧元			51614		THUOCL
控股			51444		THUOCL
转让			51273		THUOCL
担保			51072		THUOCL
外资			51027		THUOCL
伪造			50938		THUOCL
指引			50911		THUOCL
瓶颈			50829		THUOCL
定点			50653		THUOCL
开办			50588		THUOCL
股东			50247		THUOCL
上游			49875		THUOCL
法人			49467		THUOCL
专利			48971		THUOCL
收回			48925		THUOCL
央行			48921		THUOCL
形态			48636		THUOCL
筹集			48582		THUOCL
转换			48300		THUOCL
信贷			48283		THUOCL
银行卡			48277		THUOCL
被盗			48115		THUOCL
网点			48076		THUOCL
走势			47762		THUOCL
攀升			47323		THUOCL
仓库			46589		THUOCL
工商局			46251		THUOCL
厂房			46103		THUOCL
结构性			45943		THUOCL
缴费			45688		THUOCL
到期			44970		THUOCL
混合			44652		THUOCL
招商引资			44644		THUOCL
步骤			43778		THUOCL
区间			43612		THUOCL
参与者			43237		THUOCL
商会			43102		THUOCL
缺口			42908		THUOCL
国际上			42843		THUOCL
产值			42791		THUOCL
宣告			42487		THUOCL
下调			42398		THUOCL
款项			42305		THUOCL
利息			42302		THUOCL
国民经济			42025		THUOCL
获利			41787		THUOCL
安全性			41309		THUOCL
亏损			41100		THUOCL
存放			41015		THUOCL
低迷			40781		THUOCL
巨头			40710		THUOCL
库存			40686		THUOCL
吸纳			40606		THUOCL
恐慌			40553		THUOCL
电网			40270		THUOCL
上调			40231		THUOCL
类别			39956		THUOCL
原告			39937		THUOCL
筛选			39771		THUOCL
华商			39629		THUOCL
四大			38734		THUOCL
亚太			38572		THUOCL
多样化			38285		THUOCL
合作社			38076		THUOCL
考量			37447		THUOCL
报酬			37389		THUOCL
增值			37316		THUOCL
归还			37293		THUOCL
流动性			37000		THUOCL
索赔			36942		THUOCL
财力			36705		THUOCL
测量			36689		THUOCL
标注			36587		THUOCL
余额			36288		THUOCL
红利			36173		THUOCL
经销商			36080		THUOCL
赌博			35876		THUOCL
构筑			35520		THUOCL
模型			35416		THUOCL
纳税人			35289		THUOCL
兼职			35102		THUOCL
拨款			35062		THUOCL
扣除			34907		THUOCL
返还			34831		THUOCL
首创			34603		THUOCL
付款			34574		THUOCL
偿还			34550		THUOCL
集会			34354		THUOCL
内需			34334		THUOCL
议案			34258		THUOCL
挪用			34233		THUOCL
惯例			33866		THUOCL
突破口			33771		THUOCL
年会			33686		THUOCL
副主席			33608		THUOCL
密度			33557		THUOCL
均价			33447		THUOCL
闲置			33392		THUOCL
区域性			33169		THUOCL
冻结			33061		THUOCL
数据库			33029		THUOCL
行长			32913		THUOCL
核准			32880		THUOCL
一季度			32755		THUOCL
楼盘			32718		THUOCL
债券			32695		THUOCL
观测			32649		THUOCL
董事			32637		THUOCL
凭证			32214		THUOCL
拖欠			32167		THUOCL
编号			32129		THUOCL
团购			32005		THUOCL
欺骗			31687		THUOCL
增长率			31624		THUOCL
博弈			31567		THUOCL
利好			31520		THUOCL
泡沫			31382		THUOCL
世博			31335		THUOCL
实战			31122		THUOCL
全国性			30984		THUOCL
卖出			30936		THUOCL
募集			30698		THUOCL
透明度			30687		THUOCL
汇率			30539		THUOCL
稳健			30480		THUOCL
购房者			30393		THUOCL
信用卡			30305		THUOCL
彩票			30037		THUOCL
薪酬			29991		THUOCL
社会保险			29946		THUOCL
折扣			29929		THUOCL
英镑			29915		THUOCL
投标			29607		THUOCL
进场			29412		THUOCL
落下			29102		THUOCL
成交量			28913		THUOCL
日元			28792		THUOCL
交易所			28424		THUOCL
集合			28110		THUOCL
核定			28020		THUOCL
基准			27905		THUOCL
参保			27630		THUOCL
总收入			27520		THUOCL
破产			27380		THUOCL
稳定性			27169		THUOCL
规章			27150		THUOCL
修正			26799		THUOCL
津贴			26795		THUOCL
飙升			26668		THUOCL
免职			26657		THUOCL
油价			26512		THUOCL
查封			26363		THUOCL
轮胎			26259		THUOCL
开盘			26185		THUOCL
走私			26041		THUOCL
外汇			26022		THUOCL
免除			25840		THUOCL
报价			25794		THUOCL
失业率			25782		THUOCL
打折			25755		THUOCL
转账			25736		THUOCL
崩溃			25695		THUOCL
保险公司			25683		THUOCL
宏观调控			25619		THUOCL
代理人			25320		THUOCL
弊端			25291		THUOCL
信誉			25264		THUOCL
升值			25183		THUOCL
黑名单			25159		THUOCL
有效期			25134		THUOCL
石化			25046		THUOCL
预留			24510		THUOCL
操纵			24398		THUOCL
长城			24250		THUOCL
股价			24109		THUOCL
华夏			24047		THUOCL
新京报			23999		THUOCL
天价			23875		THUOCL
违约			23854		THUOCL
持续性			23816		THUOCL
环球时报			23795		THUOCL
基调			23792		THUOCL
附加			23639		THUOCL
仲裁			23429		THUOCL
珠江			23312		THUOCL
写字楼			23282		THUOCL
董事会			23269		THUOCL
激增			23221		THUOCL
杠杆			23033		THUOCL
投资人			22882		THUOCL
拨付			22839		THUOCL
分割			22770		THUOCL
跌幅			22669		THUOCL
席位			22541		THUOCL
延期			22535		THUOCL
央企			22450		THUOCL
证监会			22393		THUOCL
兴业			22382		THUOCL
匮乏			21961		THUOCL
震荡			21868		THUOCL
总价			21811		THUOCL
买单			21807		THUOCL
增值税			21772		THUOCL
所有权			21649		THUOCL
票据			21637		THUOCL
期货			21635		THUOCL
子公司			21631		THUOCL
金融业			21554		THUOCL
汇款			21545		THUOCL
投资额			21541		THUOCL
多媒体			21299		THUOCL
保证金			21289		THUOCL
价位			20766		THUOCL
知情人			20671		THUOCL
筹资			20509		THUOCL
按计划			20372		THUOCL
集装箱			20140		THUOCL
机电			20086		THUOCL
抛出			20035		THUOCL
产出			19942		THUOCL
贬值			19771		THUOCL
分化			19642		THUOCL
中标			19586		THUOCL
差价			19584		THUOCL
同级			19538		THUOCL
投机			19492		THUOCL
合伙			19459		THUOCL
收盘			19418		THUOCL
抽奖			19408		THUOCL
饱和			19332		THUOCL
阿里巴巴			19329		THUOCL
解散			19241		THUOCL
获准			18948		THUOCL
经济危机			18947		THUOCL
下落			18945		THUOCL
停职			18907		THUOCL
赚取			18873		THUOCL
审慎			18749		THUOCL
生产能力			18622		THUOCL
波音			18537		THUOCL
关税			18505		THUOCL
手续费			18417		THUOCL
充斥			18362		THUOCL
封顶			18288		THUOCL
储蓄			18268		THUOCL
复核			18216		THUOCL
监护人			18131		THUOCL
暴涨			17882		THUOCL
分红			17834		THUOCL
盘活			17816		THUOCL
理赔			17793		THUOCL
社会团体			17771		THUOCL
逆转			17728		THUOCL
华尔街日报			17719		THUOCL
市值			17693		THUOCL
港元			17665		THUOCL
管理层			17641		THUOCL
停滞			17542		THUOCL
万达			17519		THUOCL
评级			17423		THUOCL
供不应求			17422		THUOCL
负债			17374		THUOCL
扣留			17278		THUOCL
大盘			17275		THUOCL
赤字			17182		THUOCL
深层次			17148		THUOCL
欧元区			17021		THUOCL
薪水			17017		THUOCL
中信			16949		THUOCL
明珠			16902		THUOCL
手势			16841		THUOCL
不动产			16757		THUOCL
网购			16602		THUOCL
国债			16480		THUOCL
托管			16403		THUOCL
不定期			16361		THUOCL
清算			16346		THUOCL
主业			16344		THUOCL
中国银行			16207		THUOCL
远东			16062		THUOCL
欠款			15988		THUOCL
协议书			15967		THUOCL
偏离			15962		THUOCL
港币			15915		THUOCL
白银			15807		THUOCL
黄海			15792		THUOCL
年薪			15758		THUOCL
暴利			15641		THUOCL
撤回			15621		THUOCL
经纪人			15500		THUOCL
收益率			15458		THUOCL
房地产业			15425		THUOCL
宽带			15375		THUOCL
购进			15372		THUOCL
境内外			15333		THUOCL
计量			15273		THUOCL
化验			15255		THUOCL
国际贸易			15110		THUOCL
废止			15026		THUOCL
圣地			14926		THUOCL
联谊			14843		THUOCL
赌场			14781		THUOCL
透支			14740		THUOCL
发起人			14733		THUOCL
保费			14396		THUOCL
上行			14376		THUOCL
保值			14345		THUOCL
股份制			14260		THUOCL
中石化			14159		THUOCL
发货			14090		THUOCL
南航			14022		THUOCL
中关村			13998		THUOCL
交易额			13941		THUOCL
补办			13873		THUOCL
差额			13800		THUOCL
福彩			13694		THUOCL
受惠			13678		THUOCL
中小型			13671		THUOCL
暴跌			13647		THUOCL
信托			13621		THUOCL
知情者			13441		THUOCL
对外贸易			13419		THUOCL
会计师			13391		THUOCL
井喷			13378		THUOCL
本金			13362		THUOCL
中欧			13273		THUOCL
成因			13254		THUOCL
净利润			13024		THUOCL
精密			12946		THUOCL
通货膨胀			12930		THUOCL
贴息			12926		THUOCL
万里			12909		THUOCL
交易量			12802		THUOCL
券商			12714		THUOCL
交易日			12689		THUOCL
跨国公司			12631		THUOCL
银监会			12620		THUOCL
下单			12360		THUOCL
大西洋			12338		THUOCL
套取			12310		THUOCL
特许			12200		THUOCL
金融时报			12191		THUOCL
债权			12069		THUOCL
开户			12004		THUOCL
洗钱			11930		THUOCL
代理商			11918		THUOCL
中海			11843		THUOCL
购买力			11841		THUOCL
筹码			11840		THUOCL
财长			11763		THUOCL
经济圈			11698		THUOCL
资本市场			11655		THUOCL
股民			11641		THUOCL
孵化器			11622		THUOCL
定金			11460		THUOCL
单据			11455		THUOCL
回扣			11375		THUOCL
罢工			11325		THUOCL
年报			11267		THUOCL
盘中			11263		THUOCL
平价			11161		THUOCL
华尔街			11115		THUOCL
报表			11086		THUOCL
上浮			11036		THUOCL
卖点			11021		THUOCL
变数			10918		THUOCL
房贷			10830		THUOCL
专款			10774		THUOCL
建筑业			10756		THUOCL
中西			10690		THUOCL
互换			10687		THUOCL
变卖			10619		THUOCL
股指			10546		THUOCL
硅谷			10499		THUOCL
技术改造			10484		THUOCL
连云港			10472		THUOCL
杂志社			10438		THUOCL
挤出			10378		THUOCL
采样			10336		THUOCL
债权人			10329		THUOCL
加息			10293		THUOCL
保税			10191		THUOCL
盗取			10182		THUOCL
消费税			10177		THUOCL
完整性			10109		THUOCL
沃尔玛			10087		THUOCL
万科			10065		THUOCL
市场部			10052		THUOCL
介于			10051		THUOCL
美联储			10023		THUOCL
畅游			9972		THUOCL
契约			9929		THUOCL
放贷			9925		THUOCL
麦当劳			9918		THUOCL
面值			9784		THUOCL
税务局			9780		THUOCL
赔钱			9749		THUOCL
福特			9586		THUOCL
共产主义			9522		THUOCL
按揭			9486		THUOCL
持卡			9478		THUOCL
远期			9471		THUOCL
基点			9396		THUOCL
按月			9328		THUOCL
炒股			9244		THUOCL
工行			9241		THUOCL
竞标			9225		THUOCL
违约金			9209		THUOCL
出局			9195		THUOCL
中兴			9165		THUOCL
首席执行官			9153		THUOCL
独资			9143		THUOCL
铁道			9124		THUOCL
硬币			9071		THUOCL
跌破			9005		THUOCL
插队			8951		THUOCL
高利贷			8945		THUOCL
专营			8914		THUOCL
估价			8912		THUOCL
益处			8912		THUOCL
工钱			8895		THUOCL
推介会			8813		THUOCL
回调			8741		THUOCL
超值			8734		THUOCL
所有者			8728		THUOCL
抵消			8724		THUOCL
要价			8715		THUOCL
黑手			8695		THUOCL
短线			8670		THUOCL
萧条			8655		THUOCL
出逃			8642		THUOCL
经理人			8628		THUOCL
出货			8617		THUOCL
佣金			8580		THUOCL
体彩			8569		THUOCL
市场占有率			8560		THUOCL
海尔			8513		THUOCL
东航			8346		THUOCL
压低			8340		THUOCL
损耗			8307		THUOCL
图形			8293		THUOCL
仪表			8288		THUOCL
后市			8226		THUOCL
房款			8218		THUOCL
上证			8200		THUOCL
支票			8199		THUOCL
增资			8197		THUOCL
准备金率			8181		THUOCL
顶峰			8079		THUOCL
发行量			7920		THUOCL
淡出			7909		THUOCL
收款			7889		THUOCL
开门红			7867		THUOCL
盗用			7823		THUOCL
携程			7769		THUOCL
图表			7757		THUOCL
古董			7668		THUOCL
买方			7663		THUOCL
摇摆			7662		THUOCL
资本金			7651		THUOCL
申购			7645		THUOCL
接洽			7584		THUOCL
大连港			7559		THUOCL
新世界			7488		THUOCL
主营业务			7444		THUOCL
现货			7434		THUOCL
回报率			7401		THUOCL
澳元			7393		THUOCL
资本主义			7324		THUOCL
国有化			7308		THUOCL
批发商			7289		THUOCL
涨跌			7284		THUOCL
主板			7277		THUOCL
预热			7265		THUOCL
补助金			7244		THUOCL
顺差			7235		THUOCL
诺基亚			7197		THUOCL
可信度			7163		THUOCL
租借			7143		THUOCL
搜狐			7138		THUOCL
锦江			7128		THUOCL
母公司			7083		THUOCL
周期性			7071		THUOCL
新台阶			7023		THUOCL
外债			6993		THUOCL
最高点			6937		THUOCL
公用事业			6814		THUOCL
充值			6772		THUOCL
网银			6770		THUOCL
王府井			6731		THUOCL
抛售			6718		THUOCL
薪金			6700		THUOCL
亚马逊			6672		THUOCL
卡号			6650		THUOCL
保险业			6639		THUOCL
质押			6628		THUOCL
套现			6617		THUOCL
溢价			6559		THUOCL
补足			6522		THUOCL
收储			6519		THUOCL
陆家嘴			6513		THUOCL
可口可乐			6505		THUOCL
九州			6481		THUOCL
徐家汇			6457		THUOCL
私企			6429		THUOCL
年金			6405		THUOCL
过热			6399		THUOCL
吃紧			6367		THUOCL
本息			6362		THUOCL
汇丰			6356		THUOCL
倾销			6322		THUOCL
净值			6319		THUOCL
遗嘱			6271		THUOCL
遥遥领先			6261		THUOCL
不容乐观			6243		THUOCL
入主			6228		THUOCL
失守			6203		THUOCL
财团			6201		THUOCL
逆势			6174		THUOCL
金牛			6143		THUOCL
批文			6125		THUOCL
谷底			6125		THUOCL
附加费			6064		THUOCL
增发			6057		THUOCL
拒收			6043		THUOCL
鄂尔多斯			6015		THUOCL
国安			6008		THUOCL
税金			5989		THUOCL
南洋			5976		THUOCL
总行			5952		THUOCL
斩获			5951		THUOCL
财政赤字			5934		THUOCL
背书			5914		THUOCL
贵金属			5896		THUOCL
市场体系			5891		THUOCL
暴富			5868		THUOCL
委托书			5849		THUOCL
牛市			5832		THUOCL
第一财经日报			5814		THUOCL
散户			5810		THUOCL
联通			5809		THUOCL
停牌			5807		THUOCL
海航			5797		THUOCL
翻一番			5767		THUOCL
中行			5766		THUOCL
救市			5743		THUOCL
股本			5730		THUOCL
白云机场			5701		THUOCL
存货			5688		THUOCL
时效性			5682		THUOCL
逃税			5659		THUOCL
静止			5653		THUOCL
外币			5614		THUOCL
网下			5614		THUOCL
金矿			5600		THUOCL
外销			5565		THUOCL
金条			5532		THUOCL
保监会			5443		THUOCL
流动资金			5429		THUOCL
盈余			5413		THUOCL
比价			5359		THUOCL
有价证券			5338		THUOCL
天津港			5318		THUOCL
保单			5317		THUOCL
结清			5315		THUOCL
首付款			5312		THUOCL
展期			5288		THUOCL
国民收入			5272		THUOCL
古玩			5264		THUOCL
反转			5234		THUOCL
联办			5171		THUOCL
监事会			5151		THUOCL
回购			5126		THUOCL
一年期			5122		THUOCL
意向书			5108		THUOCL
中小板			5101		THUOCL
面额			5098		THUOCL
银联			5097		THUOCL
国网			5086		THUOCL
看涨			5084		THUOCL
经济参考报			5070		THUOCL
借款人			5065		THUOCL
广发			5053		THUOCL
承租人			5010		THUOCL
百花			5000		THUOCL
融通			4999		THUOCL
放量			4959		THUOCL
出纳			4916		THUOCL
白云山			4907		THUOCL
准备金			4892		THUOCL
临界			4891		THUOCL
逆差			4847		THUOCL
偿债			4838		THUOCL
非公经济			4838		THUOCL
退场			4834		THUOCL
日内			4760		THUOCL
颓势			4753		THUOCL
投票权			4738		THUOCL
测验			4724		THUOCL
赎回			4705		THUOCL
豁免			4680		THUOCL
金融界			4669		THUOCL
双开			4666		THUOCL
深交所			4662		THUOCL
通盘			4637		THUOCL
金融街			4625		THUOCL
清偿			4621		THUOCL
打转			4586		THUOCL
钱币			4584		THUOCL
高盛			4520		THUOCL
净资产			4518		THUOCL
新经济			4493		THUOCL
经济技术开发区			4469		THUOCL
合金			4466		THUOCL
炒房			4461		THUOCL
衍生品			4393		THUOCL
波浪			4387		THUOCL
日照			4376		THUOCL
宝钢			4340		THUOCL
监事			4340		THUOCL
一触即发			4336		THUOCL
金融办			4334		THUOCL
中远			4321		THUOCL
永安			4278		THUOCL
软着陆			4275		THUOCL
利空			4262		THUOCL
板材			4260		THUOCL
金桥			4254		THUOCL
电讯			4223		THUOCL
综述			4213		THUOCL
摩根			4208		THUOCL
动因			4180		THUOCL
年审			4175		THUOCL
雅虎			4155		THUOCL
退市			4140		THUOCL
人寿保险			4136		THUOCL
中南财经政法大学			4108		THUOCL
三角形			4092		THUOCL
托盘			4088		THUOCL
据传			4009		THUOCL
盎司			4005		THUOCL
出资人			3993		THUOCL
中国银监会			3981		THUOCL
信贷资金			3972		THUOCL
花旗			3971		THUOCL
政府采购			3961		THUOCL
假定			3955		THUOCL
富国			3944		THUOCL
胜算			3944		THUOCL
抵押物			3941		THUOCL
国泰			3940		THUOCL
特困户			3938		THUOCL
通胀率			3934		THUOCL
银行家			3924		THUOCL
上汽			3919		THUOCL
避风港			3891		THUOCL
证券化			3877		THUOCL
变量			3873		THUOCL
配售			3869		THUOCL
折旧			3866		THUOCL
新纪元			3844		THUOCL
买进			3837		THUOCL
伊利			3823		THUOCL
经济日报			3797		THUOCL
低点			3793		THUOCL
浦发			3782		THUOCL
偿付			3780		THUOCL
探底			3766		THUOCL
折价			3759		THUOCL
烽火			3757		THUOCL
崩盘			3741		THUOCL
沪指			3724		THUOCL
银山			3722		THUOCL
寿险			3680		THUOCL
上交所			3667		THUOCL
保额			3666		THUOCL
蓝筹股			3658		THUOCL
珠峰			3655		THUOCL
硬指标			3644		THUOCL
金杯			3638		THUOCL
热炒			3625		THUOCL
惠普			3609		THUOCL
白金			3574		THUOCL
天安			3573		THUOCL
雷声			3541		THUOCL
招商局			3522		THUOCL
交割			3492		THUOCL
买断			3462		THUOCL
分期付款			3460		THUOCL
招行			3442		THUOCL
武钢			3432		THUOCL
避税			3400		THUOCL
趋同			3366		THUOCL
英特尔			3339		THUOCL
期权			3338		THUOCL
评语			3321		THUOCL
债务人			3314		THUOCL
无形资产			3299		THUOCL
开拓进取			3298		THUOCL
货币化			3295		THUOCL
强生			3271		THUOCL
获批			3259		THUOCL
星巴克			3253		THUOCL
中国人民银行			3229		THUOCL
钱庄			3228		THUOCL
异动			3226		THUOCL
进口商			3222		THUOCL
预付款			3214		THUOCL
比索			3212		THUOCL
盗刷			3197		THUOCL
次月			3190		THUOCL
财险			3183		THUOCL
金鹰			3173		THUOCL
销售一空			3168		THUOCL
国家外汇管理局			3167		THUOCL
港股			3140		THUOCL
参保率			3118		THUOCL
中银			3117		THUOCL
游资			3116		THUOCL
投资方			3115		THUOCL
三联			3113		THUOCL
印花税			3100		THUOCL
交行			3092		THUOCL
存贷款			3081		THUOCL
金城			3080		THUOCL
中国经济周刊			3079		THUOCL
物价指数			3076		THUOCL
担保人			3049		THUOCL
光华			3042		THUOCL
国泰君安			3024		THUOCL
黑钱			2989		THUOCL
出口商			2985		THUOCL
风控			2981		THUOCL
仓位			2953		THUOCL
国电			2941		THUOCL
跨行			2937		THUOCL
存单			2936		THUOCL
纪念章			2880		THUOCL
拒付			2850		THUOCL
统计学			2848		THUOCL
京西			2844		THUOCL
邮政储蓄			2840		THUOCL
调回			2817		THUOCL
扭亏为盈			2816		THUOCL
卧龙			2772		THUOCL
发行价			2751		THUOCL
财务部			2751		THUOCL
大中型企业			2741		THUOCL
消费类			2741		THUOCL
阿波罗			2718		THUOCL
还本付息			2706		THUOCL
发行人			2702		THUOCL
坏账			2687		THUOCL
中间商			2667		THUOCL
国药			2666		THUOCL
价差			2651		THUOCL
卖价			2647		THUOCL
中文网			2643		THUOCL
商品市场			2638		THUOCL
商品化			2627		THUOCL
双汇			2619		THUOCL
优先权			2589		THUOCL
大人物			2573		THUOCL
总需求			2572		THUOCL
下陷			2570		THUOCL
戴尔			2551		THUOCL
代销			2543		THUOCL
摘牌			2536		THUOCL
跌至			2531		THUOCL
赌球			2523		THUOCL
资产负债表			2516		THUOCL
利差			2494		THUOCL
灰色收入			2473		THUOCL
汇票			2464		THUOCL
金库			2457		THUOCL
金卡			2453		THUOCL
净赚			2435		THUOCL
月报			2432		THUOCL
典当			2422		THUOCL
风险投资			2402		THUOCL
投机者			2398		THUOCL
跌势			2398		THUOCL
公平交易			2390		THUOCL
承兑			2384		THUOCL
动产			2378		THUOCL
国货			2376		THUOCL
到账			2373		THUOCL
当期			2351		THUOCL
闲钱			2346		THUOCL
每日经济新闻			2345		THUOCL
清仓			2323		THUOCL
联华			2318		THUOCL
纪念币			2315		THUOCL
报税			2305		THUOCL
股票市场			2293		THUOCL
创投			2287		THUOCL
按日			2277		THUOCL
滚雪球			2277		THUOCL
压价			2261		THUOCL
外高桥			2257		THUOCL
牌价			2244		THUOCL
熊市			2243		THUOCL
长阳			2243		THUOCL
假钞			2240		THUOCL
领票			2238		THUOCL
汇出			2230		THUOCL
另行通知			2227		THUOCL
张裕			2216		THUOCL
蓄势			2181		THUOCL
缴款			2178		THUOCL
亚信			2172		THUOCL
国信			2164		THUOCL
空头			2160		THUOCL
投资性			2135		THUOCL
营业执照			2131		THUOCL
核战争			2130		THUOCL
四季度			2125		THUOCL
汇市			2107		THUOCL
合资企业			2102		THUOCL
