word	pinyin	rank	doc_freq	level	source
只有	zhi3'you3	156			liuxilu
外	wai4	157			liuxilu
要求	yao1'qiu2	158			liuxilu
全	quan2	159			liuxilu
发现	fa1'xian4	160			liuxilu
进行	jin4'xing2	161			liuxilu
特别	te4'bie2	162			liuxilu
因	yin1	163			liuxilu
岁	sui4	164			liuxilu
得到	de2'dao4	165			liuxilu
件	jian4	166			liuxilu
文化	wen2'hua4	167			liuxilu
分	fen1	168			liuxilu
便	bian4	169			liuxilu
同志	tong2'zhi4	170			liuxilu
发展	fa1'zhan3	171			liuxilu
即	ji2	172			liuxilu
日本	ri4'ben3	173			liuxilu
总	zong3	174			liuxilu
因此	yin1'ci3	175			liuxilu
对于	dui4'yu2	176			liuxilu
领导	ling3'dao3	177			liuxilu
带	dai4	178			liuxilu
既	ji4	179			liuxilu
时候	shi2'hou4	180			liuxilu
钱	qian2	181			liuxilu
自	zi4	182			liuxilu
政府	zheng4'fu3	183			liuxilu
吃	chi1	184			liuxilu
非	fei1	185			liuxilu
决定	jue2'ding4	186			liuxilu
进	jin4	187			liuxilu
还是	hai2'shi	188			liuxilu
受	shou4	189			liuxilu
国	guo2	190			liuxilu
应该	ying1'gai1	191			liuxilu
近	jin4	192			liuxilu
美	mei3	193			liuxilu
政治	zheng4'zhi4	194			liuxilu
话	hua4	195			liuxilu
公司	gong1'si1	196			liuxilu
干部	gan4'bu4	197			liuxilu
出现	chu1'xian4	198			liuxilu
开	kai1	199			liuxilu
一切	yi1'qie4	200			liuxilu
研究	yan2'jiu1	201			liuxilu
认识	ren4'shi	202			liuxilu
写	xie3	203			liuxilu
十分	shi2'fen1	204			liuxilu
十	shi2	205			liuxilu
站	zhan4	206			liuxilu
之间	zhi1'jian1	207			liuxilu
问	wen4	208			liuxilu
希望	xi1'wang4	209			liuxilu
快	kuai4	210			liuxilu
虽然	sui1'ran2	211			liuxilu
相	xiang1	212			liuxilu
美国	mei3'guo2	213			liuxilu
知道	zhi1'dao4	214			liuxilu
讲	jiang3	215			liuxilu
大家	da4'jia1	216			liuxilu
学校	xue2'xiao4	217			liuxilu
组织	zu3'zhi1	218			liuxilu
见	jian4	219			liuxilu
由于	you2'yu2	220			liuxilu
正在	zheng4'zai4	221			liuxilu
法	fa3	222			liuxilu
表示	biao3'shi4	223			liuxilu
一样	yi1'yang4	224			liuxilu
活动	huo2'dong4	225			liuxilu
如何	ru2'he2	226			liuxilu
教育	jiao4'yu4	227			liuxilu
书	shu1	228			liuxilu
据	ju4	229			liuxilu
城市	cheng2'shi4	230			liuxilu
道	dao4	231			liuxilu
艺术	yi4'shu4	232			liuxilu
经济	jing1'ji4	233			liuxilu
以及	yi3'ji2	234			liuxilu
部	bu4	235			liuxilu
影响	ying3'xiang3	236			liuxilu
太	tai4	237			liuxilu
其中	qi2'zhong1	238			liuxilu
学	xue2	239			liuxilu
先生	xian1'sheng1	240			liuxilu
完全	wan2'quan2	241			liuxilu
连	lian2	242			liuxilu
主要	zhu3'yao4	243			liuxilu
继续	ji4'xu4	244			liuxilu
头	tou2	245			liuxilu
革命	ge2'ming4	246			liuxilu
之后	zhi1'hou4	247			liuxilu
参加	can1'jia1	248			liuxilu
能够	neng2'gou4	249			liuxilu
住	zhu4	250			liuxilu
上海	shang4'hai3	251			liuxilu
经过	jing1'guo4	252			liuxilu
非常	fei1'chang2	253			liuxilu
低	di1	254			liuxilu
甚至	shen4'zhi4	255			liuxilu
听	ting1	256			liuxilu
先	xian1	257			liuxilu
一直	yi1'zhi2	258			liuxilu
学习	xue2'xi2	259			liuxilu
仍	reng2	260			liuxilu
办	ban4	261			liuxilu
所以	suo3'yi3	262			liuxilu
代表	dai4'biao3	263			liuxilu
变	bian4	264			liuxilu
最后	zui4'hou4	265			liuxilu
一起	yi1'qi3	266			liuxilu
万	wan4	267			liuxilu
所有	suo3'you3	268			liuxilu
那么	na4'me	269			liuxilu
心	xin1	270			liuxilu
越	yue4	271			liuxilu
较	jiao4	272			liuxilu
办法	ban4'fa3	273			liuxilu
路	lu4	274			liuxilu
有些	you3'xie1	275			liuxilu
未	wei4	276			liuxilu
通过	tong1'guo4	277			liuxilu
找	zhao3	278			liuxilu
按	an4	279			liuxilu
拿	na2	280			liuxilu
解决	jie3'jue2	281			liuxilu
一般	yi1'ban1	282			liuxilu
另	ling4	283			liuxilu
经	jing1	284			liuxilu
半	ban4	285			liuxilu
强	qiang2	286			liuxilu
或者	huo4'zhe3	287			liuxilu
时代	shi2'dai4	288			liuxilu
手	shou3	289			liuxilu
作品	zuo4'pin3	290			liuxilu
不断	bu4'duan4	291			liuxilu
以后	yi3'hou4	292			liuxilu
关于	guan1'yu2	293			liuxilu
青年	qing1'nian2	294			liuxilu
各种	ge4'zhong3	295			liuxilu
真	zhen1	296			liuxilu
其他	qi2'ta1	297			liuxilu
农民	nong2'min2	298			liuxilu
那些	na4'xie1	299			liuxilu
余	yu2	300			liuxilu
段	duan4	301			liuxilu
有的	you3'de	302			liuxilu
买	mai3	303			liuxilu
根本	gen1'ben3	304			liuxilu
县	xian4	305			liuxilu
作者	zuo4'zhe3	306			liuxilu
者	zhe3	307			liuxilu
请	qing3	308			liuxilu
叫	jiao4	309			liuxilu
感到	gan3'dao4	310			liuxilu
怎么	zen3'me	311			liuxilu
任何	ren4'he2	312			liuxilu
六	liu4	313			liuxilu
表现	biao3'xian4	314			liuxilu
反	fan3	315			liuxilu
存在	cun2'zai4	316			liuxilu
然而	ran2'er2	317			liuxilu
准备	zhun3'bei4	318			liuxilu
送	song4	319			liuxilu
约	yue1	320			liuxilu
比较	bi3'jiao4	321			liuxilu
书记	shu1'ji4	322			liuxilu
爱	ai4	323			liuxilu
单位	dan1'wei4	324			liuxilu
群众	qun2'zhong4	325			liuxilu
应当	ying1'dang1	326			liuxilu
王	wang2	327			liuxilu
早	zao3	328			liuxilu
女	nv3	329			liuxilu
门	men2	330			liuxilu
个人	ge4'ren2	331			liuxilu
座	zuo4	332			liuxilu
全国	quan2'guo2	333			liuxilu
意义	yi4'yi4	334			liuxilu
花	hua1	335			liuxilu
条件	tiao2'jian4	336			liuxilu
环境	huan2'jing4	337			liuxilu
了解	liao3'jie3	338			liuxilu
搞	gao3	339			liuxilu
力量	li4'liang	340			liuxilu
不仅	bu4'jin3	341			liuxilu
目前	mu4'qian2	342			liuxilu
经验	jing1'yan4	343			liuxilu
产生	chan3'sheng1	344			liuxilu
真正	zhen1'zheng4	345			liuxilu
回	hui2	346			liuxilu
队	dui4	347			liuxilu
有关	you3'guan1	348			liuxilu
字	zi4	349			liuxilu
会议	hui4'yi4	350			liuxilu
生命	sheng1'ming4	351			liuxilu
今年	jin1'nian2	352			liuxilu
努力	nu3'li4	353			liuxilu
靠	kao4	354			liuxilu
八	ba1	355			liuxilu
市	shi4	356			liuxilu
类	lei4	357			liuxilu
共	gong4	358			liuxilu
意见	yi4'jian4	359			liuxilu
死	si3	360			liuxilu
民族	min2'zu2	361			liuxilu
块	kuai4	362			liuxilu
只要	zhi3'yao4	363			liuxilu
文学	wen2'xue2	364			liuxilu
成功	cheng2'gong1	365			liuxilu
变化	bian4'hua4	366			liuxilu
句	ju4	367			liuxilu
管	guan3	368			liuxilu
你们	ni3'men	369			liuxilu
指	zhi3	370			liuxilu
地区	di4'qu1	371			liuxilu
方	fang1	372			liuxilu
和	he2	373			liuxilu
项	xiang4	374			liuxilu
注意	zhu4'yi4	375			liuxilu
当然	dang1'ran2	376			liuxilu
达	da2	377			liuxilu
面	mian4	378			liuxilu
坐	zuo4	379			liuxilu
家庭	jia1'ting2	380			liuxilu
原因	yuan2'yin1	381			liuxilu
进入	jin4'ru4	382			liuxilu
病	bing4	383			liuxilu
介绍	jie4'shao4	384			liuxilu
下来	xia4'lai2	385			liuxilu
事情	shi4'qing	386			liuxilu
方式	fang1'shi4	387			liuxilu
首	shou3	388			liuxilu
计划	ji4'hua4	389			liuxilu
人类	ren2'lei4	390			liuxilu
报告	bao4'gao4	391			liuxilu
世纪	shi4'ji4	392			liuxilu
方法	fang1'fa3	393			liuxilu
入	ru4	394			liuxilu
信	xin4	395			liuxilu
化	hua4	396			liuxilu
步	bu4	397			liuxilu
生	sheng1	398			liuxilu
声	sheng1	399			liuxilu
图	tu2	400			liuxilu
电话	dian4'hua4	401			liuxilu
能力	neng2'li4	402			liuxilu
片	pian4	403			liuxilu
作用	zuo4'yong4	404			liuxilu
台	tai2	405			liuxilu
如此	ru2'ci3	406			liuxilu
困难	kun4'nan	407			liuxilu
多少	duo1'shao3	408			liuxilu
打	da3	409			liuxilu
为什么	wei4'shen2'me	410			liuxilu
随着	sui2'zhe	411			liuxilu
谈	tan2	412			liuxilu
支	zhi1	413			liuxilu
村	cun1	414			liuxilu
米	mi3	415			liuxilu
农村	nong2'cun1	416			liuxilu
具有	ju4'you3	417			liuxilu
现代	xian4'dai4	418			liuxilu
全部	quan2'bu4	419			liuxilu
运动	yun4'dong4	420			liuxilu
原	yuan2	421			liuxilu
内容	nei4'rong2	422			liuxilu
帮助	bang1'zhu4	423			liuxilu
文艺	wen2'yi4	424			liuxilu
放	fang4	425			liuxilu
主任	zhu3'ren4	426			liuxilu
别	bie2	427			liuxilu
事业	shi4'ye4	428			liuxilu
汽车	qi4'che1	429			liuxilu
李	li3	430			liuxilu
技术	ji4'shu4	431			liuxilu
中央	zhong1'yang1	432			liuxilu
口	kou3	433			liuxilu
跟	gen1	434			liuxilu
极	ji2	435			liuxilu
记者	ji4'zhe3	436			liuxilu
只是	zhi3'shi4	437			liuxilu
报	bao4	438			liuxilu
人员	ren2'yuan2	439			liuxilu
以来	yi3'lai2	440			liuxilu
边	bian1	441			liuxilu
觉得	jue2'de	442			liuxilu
您	nin2	443			liuxilu
双	shuang1	444			liuxilu
左右	zuo3'you4	445			liuxilu
建设	jian4'she4	446			liuxilu
利用	li4'yong4	447			liuxilu
称	cheng1	448			liuxilu
怎样	zen3'yang4	449			liuxilu
行为	xing2'wei2	450			liuxilu
于是	yu2'shi4	451			liuxilu
朋友	peng2'you3	452			liuxilu
正是	zheng4'shi4	453			liuxilu
受到	shou4'dao4	454			liuxilu
人物	ren2'wu4	455			liuxilu
深	shen1	456			liuxilu
接受	jie1'shou4	457			liuxilu
来到	lai2'dao4	458			liuxilu
百	bai3	459			liuxilu
这么	zhe4'me	460			liuxilu
山	shan1	461			liuxilu
电	dian4	462			liuxilu
发表	fa1'biao3	463			liuxilu
些	xie1	464			liuxilu
原来	yuan2'lai2	465			liuxilu
生产	sheng1'chan3	466			liuxilu
往	wang3	467			liuxilu
大学	da4'xue2	468			liuxilu
认真	ren4'zhen1	469			liuxilu
过程	guo4'cheng2	470			liuxilu
有人	you3'ren2	471			liuxilu
风	feng1	472			liuxilu
创造	chuang4'zao4	473			liuxilu
抓	zhua1	474			liuxilu
增加	zeng1'jia1	475			liuxilu
不过	bu4'guo4	476			liuxilu
以上	yi3'shang4	477			liuxilu
七	qi1	478			liuxilu
它们	ta1'men	479			liuxilu
南	nan2	480			liuxilu
无法	wu2'fa3	481			liuxilu
时期	shi2'qi1	482			liuxilu
更加	geng4'jia1	483			liuxilu
传统	chuan2'tong3	484			liuxilu
支持	zhi1'chi2	485			liuxilu
根据	gen1'ju4	486			liuxilu
市场	shi4'chang3	487			liuxilu
包括	bao1'kuo4	488			liuxilu
直接	zhi2'jie1	489			liuxilu
份	fen4	490			liuxilu
机会	ji1'hui4	491			liuxilu
政策	zheng4'ce4	492			liuxilu
科学	ke1'xue2	493			liuxilu
几乎	ji1'hu1	494			liuxilu
提高	ti2'gao1	495			liuxilu
批	pi1	496			liuxilu
金	jin1	497			liuxilu
坚持	jian1'chi2	498			liuxilu
可是	ke3'shi4	499			liuxilu
实际	shi2'ji4	500			liuxilu
完成	wan2'cheng2	501			liuxilu
引起	yin3'qi3	502			liuxilu
代	dai4	503			liuxilu
责任	ze2'ren4	504			liuxilu
后来	hou4'lai2	505			liuxilu
劳动	lao2'dong4	506			liuxilu
任务	ren4'wu	507			liuxilu
知识	zhi1'shi	508			liuxilu
周	zhou1	509			liuxilu
部队	bu4'dui4	510			liuxilu
底	di3	511			liuxilu
部分	bu4'fen	512			liuxilu
母亲	mu3'qin1	513			liuxilu
首先	shou3'xian1	514			liuxilu
期	qi1	515			liuxilu
保护	bao3'hu4	516			liuxilu
理论	li3'lun4	517			liuxilu
形式	xing2'shi4	518			liuxilu
医院	yi1'yuan4	519			liuxilu
不可	bu4'ke3	520			liuxilu
云	yun2	521			liuxilu
行动	xing2'dong4	522			liuxilu
仍然	reng2'ran2	523			liuxilu
处理	chu3'li3	524			liuxilu
远	yuan3	525			liuxilu
去年	qu4'nian2	526			liuxilu
形成	xing2'cheng2	527			liuxilu
跑	pao3	528			liuxilu
改变	gai3'bian4	529			liuxilu
那样	na4'yang4	530			liuxilu
香港	xiang1'gang3	531			liuxilu
相信	xiang1'xin4	532			liuxilu
九	jiu3	533			liuxilu
中	zhong1	534			liuxilu
老师	lao3'shi1	535			liuxilu
新闻	xin1'wen2	536			liuxilu
红	hong2	537			liuxilu
仅	jin3	538			liuxilu
地位	di4'wei4	539			liuxilu
除了	chu2'le	540			liuxilu
企业	qi3'ye4	541			liuxilu
刚	gang1	542			liuxilu
加	jia1	543			liuxilu
终于	zhong1'yu2	544			liuxilu
主席	zhu3'xi2	545			liuxilu
严重	yan2'zhong4	546			liuxilu
容易	rong2'yi4	547			liuxilu
法律	fa3'lv4	548			liuxilu
建立	jian4'li4	549			liuxilu
还	hai2	550			liuxilu
其实	qi2'shi2	551			liuxilu
服务	fu2'wu4	552			liuxilu
意识	yi4'shi2	553			liuxilu
自由	zi4'you2	554			liuxilu
实现	shi2'xian4	555			liuxilu
着	zhe	556			liuxilu
那	na4	557			liuxilu
光	guang1	558			liuxilu
达到	da2'dao4	559			liuxilu
然后	ran2'hou4	560			liuxilu
战争	zhan4'zheng1	561			liuxilu
态度	tai4'du	562			liuxilu
改革	gai3'ge2	563			liuxilu
不是	bu4'shi4	564			liuxilu
现实	xian4'shi2	565			liuxilu
种	zhong3	566			liuxilu
说明	shuo1'ming2	567			liuxilu
使用	shi3'yong4	568			liuxilu
初	chu1	569			liuxilu
回答	hui2'da2	570			liuxilu
马	ma3	571			liuxilu
共同	gong4'tong2	572			liuxilu
卖	mai4	573			liuxilu
规定	gui1'ding4	574			liuxilu
一下	yi1'xia4	575			liuxilu
管理	guan3'li3	576			liuxilu
越来越	yue4'lai2'yue4	577			liuxilu
如今	ru2'jin1	578			liuxilu
社会主义	she4'hui4'zhu3'yi4	579			liuxilu
年代	nian2'dai4	580			liuxilu
变成	bian4'cheng2	581			liuxilu
中心	zhong1'xin1	582			liuxilu
北	bei3	583			liuxilu
东	dong1	584			liuxilu
父亲	fu4'qin1	585			liuxilu
国际	guo2'ji4	586			liuxilu
高兴	gao1'xing4	587			liuxilu
理解	li3'jie3	588			liuxilu
保持	bao3'chi2	589			liuxilu
了	le	590			liuxilu
当	dang1	591			liuxilu
选择	xuan3'ze2	592			liuxilu
某	mou3	593			liuxilu
心理	xin1'li3	594			liuxilu
尽管	jin3'guan3	595			liuxilu
气	qi4	596			liuxilu
且	qie3	597			liuxilu
斗争	dou4'zheng1	598			liuxilu
反对	fan3'dui4	599			liuxilu
创作	chuang4'zuo4	600			liuxilu
虽	sui1	601			liuxilu
造成	zao4'cheng2	602			liuxilu
是否	shi4'fou3	603			liuxilu
下去	xia4'qu4	604			liuxilu
总是	zong3'shi4	605			liuxilu
派	pai4	606			liuxilu
获得	huo4'de2	607			liuxilu
联系	lian2'xi4	608			liuxilu
之一	zhi1'yi1	609			liuxilu
也是	ye3'shi4	610			liuxilu
城	cheng2	611			liuxilu
所谓	suo3'wei4	612			liuxilu
安排	an1'pai2	613			liuxilu
目的	mu4'di4	614			liuxilu
伟大	wei3'da4	615			liuxilu
工人	gong1'ren2	616			liuxilu
制度	zhi4'du4	617			liuxilu
精神	jing1'shen2	618			liuxilu
小时	xiao3'shi2	619			liuxilu
似乎	si4'hu1	620			liuxilu
篇	pian1	621			liuxilu
制	zhi4	622			liuxilu
没	mei2	623			liuxilu
下午	xia4'wu3	624			liuxilu
算	suan4	625			liuxilu
乱	luan4	626			liuxilu
谁	shei2	627			liuxilu
黑	hei1	628			liuxilu
尤其	you2'qi2	629			liuxilu
老人	lao3'ren2	630			liuxilu
部门	bu4'men2	631			liuxilu
儿	er2	632			liuxilu
水平	shui3'ping2	633			liuxilu
按照	an4'zhao4	634			liuxilu
机关	ji1'guan1	635			liuxilu
心里	xin1'li3	636			liuxilu
民	min2	637			liuxilu
离开	li2'kai1	638			liuxilu
身体	shen1'ti3	639			liuxilu
层	ceng2	640			liuxilu
笑	xiao4	641			liuxilu
吗	ma	642			liuxilu
面前	mian4'qian2	643			liuxilu
基础	ji1'chu3	644			liuxilu
树	shu4	645			liuxilu
别人	bie2'ren	646			liuxilu
海	hai3	647			liuxilu
常	chang2	648			liuxilu
以前	yi3'qian2	649			liuxilu
军	jun1	650			liuxilu
读	du2	651			liuxilu
性	xing4	652			liuxilu
价值	jia4'zhi2	653			liuxilu
套	tao4	654			liuxilu
干	gan4	655			liuxilu
结束	jie2'shu4	656			liuxilu
妇女	fu4'nv3	657			liuxilu
教授	jiao4'shou4	658			liuxilu
军事	jun1'shi4	659			liuxilu
基本	ji1'ben3	660			liuxilu
儿子	er2'zi	661			liuxilu
西	xi1	662			liuxilu
除	chu2	663			liuxilu
区	qu1	664			liuxilu
改	gai3	665			liuxilu
并且	bing4'qie3	666			liuxilu
那里	na4'li	667			liuxilu
均	jun1	668			liuxilu
画	hua4	669			liuxilu
建	jian4	670			liuxilu
满	man3	671			liuxilu
统一	tong3'yi1	672			liuxilu
重新	chong2'xin1	673			liuxilu
方向	fang1'xiang4	674			liuxilu
活	huo2	675			liuxilu
子	zi3	676			liuxilu
往往	wang3'wang3	677			liuxilu
考虑	kao3'lv4	678			liuxilu
重大	zhong4'da4	679			liuxilu
收	shou1	680			liuxilu
旧	jiu4	681			liuxilu
之中	zhi1'zhong1	682			liuxilu
人才	ren2'cai2	683			liuxilu
总统	zong3'tong3	684			liuxilu
感觉	gan3'jue2	685			liuxilu
清	qing1	686			liuxilu
具体	ju4'ti3	687			liuxilu
式	shi4	688			liuxilu
文章	wen2'zhang1	689			liuxilu
现象	xian4'xiang4	690			liuxilu
立即	li4'ji2	691			liuxilu
材料	cai2'liao4	692			liuxilu
不得	bu4'de2	693			liuxilu
定	ding4	694			liuxilu
证明	zheng4'ming2	695			liuxilu
热	re4	696			liuxilu
年轻	nian2'qing1	697			liuxilu
年青	nian2'qing1	697			liuxilu
接	jie1	698			liuxilu
事实	shi4'shi2	699			liuxilu
白	bai2	700			liuxilu
分别	fen1'bie2	701			liuxilu
矛盾	mao2'dun4	702			liuxilu
不再	bu4'zai4	703			liuxilu
积极	ji1'ji2	704			liuxilu
语言	yu3'yan2	705			liuxilu
千	qian1	706			liuxilu
巨大	ju4'da4	707			liuxilu
节	jie2	708			liuxilu
安全	an1'quan2	709			liuxilu
提供	ti2'gong1	710			liuxilu
讨论	tao3'lun4	711			liuxilu
取得	qu3'de2	712			liuxilu
始终	shi3'zhong1	713			liuxilu
程度	cheng2'du4	714			liuxilu
留	liu2	715			liuxilu
分析	fen1'xi1	716			liuxilu
消息	xiao1'xi1	717			liuxilu
检查	jian3'cha2	718			liuxilu
宣传	xuan1'chuan2	719			liuxilu
世界	shi4'jie4	720			liuxilu
相当	xiang1'dang1	721			liuxilu
好	hao3	722			liuxilu
英国	ying1'guo2	723			liuxilu
合作	he2'zuo4	724			liuxilu
发出	fa1'chu1	725			liuxilu
电影	dian4'ying3	726			liuxilu
另外	ling4'wai4	727			liuxilu
身上	shen1'shang	728			liuxilu
线	xian4	729			liuxilu
肯定	ken3'ding4	730			liuxilu
举行	ju3'xing2	731			liuxilu
目标	mu4'biao1	732			liuxilu
反映	fan3'ying4	733			liuxilu
量	liang2	734			liuxilu
笔	bi3	735			liuxilu
医生	yi1'sheng1	736			liuxilu
成立	cheng2'li4	737			liuxilu
交	jiao1	738			liuxilu
充分	chong1'fen4	739			liuxilu
林	lin2	740			liuxilu
突然	tu1'ran2	741			liuxilu
工程	gong1'cheng2	742			liuxilu
户	hu4	743			liuxilu
一边	yi1'bian1	744			liuxilu
永远	yong3'yuan3	745			liuxilu
标准	biao1'zhun3	746			liuxilu
原则	yuan2'ze2	747			liuxilu
同样	tong2'yang4	748			liuxilu
控制	kong4'zhi4	749			liuxilu
队伍	dui4'wu	750			liuxilu
结构	jie2'gou4	751			liuxilu
晚上	wan3'shang	752			liuxilu
指出	zhi3'chu1	753			liuxilu
调查	diao4'cha2	754			liuxilu
立	li4	755			liuxilu
农业	nong2'ye4	756			liuxilu
家里	jia1'li3	757			liuxilu
难	nan2	758			liuxilu
清楚	qing1'chu3	759			liuxilu
采取	cai3'qu3	760			liuxilu
群	qun2	761			liuxilu
集中	ji2'zhong1	762			liuxilu
进一步	jin4'yi1'bu4	763			liuxilu
明显	ming2'xian3	764			liuxilu
粮食	liang2'shi	765			liuxilu
省	sheng3	766			liuxilu
结合	jie2'he2	767			liuxilu
保证	bao3'zheng4	768			liuxilu
团	tuan2	769			liuxilu
过	guo4	770			liuxilu
喜欢	xi3'huan1	771			liuxilu
动	dong4	772			liuxilu
最近	zui4'jin4	773			liuxilu
穿	chuan1	774			liuxilu
文	wen2	775			liuxilu
收入	shou1'ru4	776			liuxilu
求	qiu2	777			liuxilu
实行	shi2'xing2	778			liuxilu
提	ti2	779			liuxilu
及	ji2	780			liuxilu
面对	mian4'dui4	781			liuxilu
愿意	yuan4'yi4	782			liuxilu
厂	chang3	783			liuxilu
系统	xi4'tong3	784			liuxilu
形象	xing2'xiang4	785			liuxilu
竟	jing4	786			liuxilu
晚	wan3	787			liuxilu
短	duan3	788			liuxilu
国内	guo2'nei4	789			liuxilu
离	li2	790			liuxilu
人生	ren2'sheng1	791			liuxilu
权	quan2	792			liuxilu
辆	liang4	793			liuxilu
股	gu3	794			liuxilu
充满	chong1'man3	795			liuxilu
论	lun4	796			liuxilu
负责	fu4'ze2	797			liuxilu
感情	gan3'qing2	798			liuxilu
利益	li4'yi4	799			liuxilu
等等	deng3'deng3	800			liuxilu
和平	he2'ping2	801			liuxilu
声音	sheng1'yin1	802			liuxilu
观念	guan1'nian4	803			liuxilu
经常	jing1'chang2	804			liuxilu
敢	gan3	805			liuxilu
关心	guan1'xin1	806			liuxilu
解释	jie3'shi4	807			liuxilu
道德	dao4'de2	808			liuxilu
愿	yuan4	809			liuxilu
还有	hai2'you3	810			liuxilu
情	qing2	811			liuxilu
同学	tong2'xue2	812			liuxilu
进步	jin4'bu4	813			liuxilu
力	li4	814			liuxilu
她们	ta1'men	815			liuxilu
单	dan1	816			liuxilu
经营	jing1'ying2	817			liuxilu
作家	zuo4'jia1	818			liuxilu
根	gen1	819			liuxilu
